"schedule_id","station_id","exp_arrival_time","exp_departure_time","actual_arrival_time","actual_departure_time"
96,20,"2020-10-31 16:10:00","2020-10-31 16:15:00","2020-10-31 16:10:00","2020-10-31 16:15:00"
96,21,"2020-10-31 15:10:00","2020-10-31 15:15:00","2020-10-31 15:10:00","2020-10-31 15:15:00"
96,22,"2020-10-31 14:40:00","2020-10-31 14:45:00","2020-10-31 14:40:00","2020-10-31 14:45:00"
96,23,"2020-10-31 14:00:00","2020-10-31 14:05:00","2020-10-31 14:00:00","2020-10-31 14:05:00"
96,24,"2020-10-31 13:00:00","2020-10-31 13:05:00","2020-10-31 13:00:00","2020-10-31 13:05:00"
97,1,"2020-09-01 18:10:00","2020-09-01 18:15:00","2020-09-01 18:10:00","2020-09-01 18:15:00"
97,2,"2020-09-01 17:25:00","2020-09-01 17:30:00","2020-09-01 17:25:00","2020-09-01 17:30:00"
97,3,"2020-09-01 16:40:00","2020-09-01 16:45:00","2020-09-01 16:40:00","2020-09-01 16:45:00"
97,4,"2020-09-01 15:30:00","2020-09-01 15:35:00","2020-09-01 15:30:00","2020-09-01 15:35:00"
97,6,"2020-09-01 14:50:00","2020-09-01 14:55:00","2020-09-01 14:50:00","2020-09-01 14:55:00"
97,10,"2020-09-01 12:00:00","2020-09-01 12:05:00","2020-09-01 12:00:00","2020-09-01 12:05:00"
97,68,"2020-09-01 15:10:00","2020-09-01 15:15:00","2020-09-01 15:10:00","2020-09-01 15:15:00"
97,69,"2020-09-01 13:40:00","2020-09-01 13:45:00","2020-09-01 13:40:00","2020-09-01 13:45:00"
97,70,"2020-09-01 13:10:00","2020-09-01 13:15:00","2020-09-01 13:10:00","2020-09-01 13:15:00"
97,71,"2020-09-01 12:25:00","2020-09-01 12:30:00","2020-09-01 12:25:00","2020-09-01 12:30:00"
98,1,"2020-09-01 05:00:00","2020-09-01 05:15:00","2020-09-01 05:00:00","2020-09-01 05:15:00"
98,2,"2020-09-01 05:45:00","2020-09-01 05:50:00","2020-09-01 05:45:00","2020-09-01 05:50:00"
98,3,"2020-09-01 06:30:00","2020-09-01 06:40:00","2020-09-01 06:30:00","2020-09-01 06:40:00"
98,4,"2020-09-01 07:40:00","2020-09-01 07:50:00","2020-09-01 07:40:00","2020-09-01 07:50:00"
98,6,"2020-09-01 08:20:00","2020-09-01 08:25:00","2020-09-01 08:20:00","2020-09-01 08:25:00"
98,10,"2020-09-01 11:00:00","2020-09-01 11:05:00","2020-09-01 11:00:00","2020-09-01 11:05:00"
98,68,"2020-09-01 08:00:00","2020-09-01 08:05:00","2020-09-01 08:00:00","2020-09-01 08:05:00"
98,69,"2020-09-01 09:30:00","2020-09-01 09:35:00","2020-09-01 09:30:00","2020-09-01 09:35:00"
98,70,"2020-09-01 10:00:00","2020-09-01 10:05:00","2020-09-01 10:00:00","2020-09-01 10:05:00"
98,71,"2020-09-01 10:45:00","2020-09-01 10:50:00","2020-09-01 10:45:00","2020-09-01 10:50:00"
99,1,"2020-09-02 18:10:00","2020-09-02 18:15:00","2020-09-02 18:10:00","2020-09-02 18:15:00"
99,2,"2020-09-02 17:25:00","2020-09-02 17:30:00","2020-09-02 17:25:00","2020-09-02 17:30:00"
99,3,"2020-09-02 16:40:00","2020-09-02 16:45:00","2020-09-02 16:40:00","2020-09-02 16:45:00"
99,4,"2020-09-02 15:30:00","2020-09-02 15:35:00","2020-09-02 15:30:00","2020-09-02 15:35:00"
99,6,"2020-09-02 14:50:00","2020-09-02 14:55:00","2020-09-02 14:50:00","2020-09-02 14:55:00"
99,10,"2020-09-02 12:00:00","2020-09-02 12:05:00","2020-09-02 12:00:00","2020-09-02 12:05:00"
99,68,"2020-09-02 15:10:00","2020-09-02 15:15:00","2020-09-02 15:10:00","2020-09-02 15:15:00"
99,69,"2020-09-02 13:40:00","2020-09-02 13:45:00","2020-09-02 13:40:00","2020-09-02 13:45:00"
99,70,"2020-09-02 13:10:00","2020-09-02 13:15:00","2020-09-02 13:10:00","2020-09-02 13:15:00"
99,71,"2020-09-02 12:25:00","2020-09-02 12:30:00","2020-09-02 12:25:00","2020-09-02 12:30:00"
100,1,"2020-09-02 05:00:00","2020-09-02 05:15:00","2020-09-02 05:00:00","2020-09-02 05:15:00"
100,2,"2020-09-02 05:45:00","2020-09-02 05:50:00","2020-09-02 05:45:00","2020-09-02 05:50:00"
100,3,"2020-09-02 06:30:00","2020-09-02 06:40:00","2020-09-02 06:30:00","2020-09-02 06:40:00"
100,4,"2020-09-02 07:40:00","2020-09-02 07:50:00","2020-09-02 07:40:00","2020-09-02 07:50:00"
100,6,"2020-09-02 08:20:00","2020-09-02 08:25:00","2020-09-02 08:20:00","2020-09-02 08:25:00"
100,10,"2020-09-02 11:00:00","2020-09-02 11:05:00","2020-09-02 11:00:00","2020-09-02 11:05:00"
100,68,"2020-09-02 08:00:00","2020-09-02 08:05:00","2020-09-02 08:00:00","2020-09-02 08:05:00"
100,69,"2020-09-02 09:30:00","2020-09-02 09:35:00","2020-09-02 09:30:00","2020-09-02 09:35:00"
100,70,"2020-09-02 10:00:00","2020-09-02 10:05:00","2020-09-02 10:00:00","2020-09-02 10:05:00"
100,71,"2020-09-02 10:45:00","2020-09-02 10:50:00","2020-09-02 10:45:00","2020-09-02 10:50:00"
101,1,"2020-09-03 18:10:00","2020-09-03 18:15:00","2020-09-03 18:10:00","2020-09-03 18:15:00"
101,2,"2020-09-03 17:25:00","2020-09-03 17:30:00","2020-09-03 17:25:00","2020-09-03 17:30:00"
101,3,"2020-09-03 16:40:00","2020-09-03 16:45:00","2020-09-03 16:40:00","2020-09-03 16:45:00"
101,4,"2020-09-03 15:30:00","2020-09-03 15:35:00","2020-09-03 15:30:00","2020-09-03 15:35:00"
101,6,"2020-09-03 14:50:00","2020-09-03 14:55:00","2020-09-03 14:50:00","2020-09-03 14:55:00"
101,10,"2020-09-03 12:00:00","2020-09-03 12:05:00","2020-09-03 12:00:00","2020-09-03 12:05:00"
101,68,"2020-09-03 15:10:00","2020-09-03 15:15:00","2020-09-03 15:10:00","2020-09-03 15:15:00"
101,69,"2020-09-03 13:40:00","2020-09-03 13:45:00","2020-09-03 13:40:00","2020-09-03 13:45:00"
101,70,"2020-09-03 13:10:00","2020-09-03 13:15:00","2020-09-03 13:10:00","2020-09-03 13:15:00"
101,71,"2020-09-03 12:25:00","2020-09-03 12:30:00","2020-09-03 12:25:00","2020-09-03 12:30:00"
102,1,"2020-09-03 05:00:00","2020-09-03 05:15:00","2020-09-03 05:00:00","2020-09-03 05:15:00"
102,2,"2020-09-03 05:45:00","2020-09-03 05:50:00","2020-09-03 05:45:00","2020-09-03 05:50:00"
102,3,"2020-09-03 06:30:00","2020-09-03 06:40:00","2020-09-03 06:30:00","2020-09-03 06:40:00"
102,4,"2020-09-03 07:40:00","2020-09-03 07:50:00","2020-09-03 07:40:00","2020-09-03 07:50:00"
102,6,"2020-09-03 08:20:00","2020-09-03 08:25:00","2020-09-03 08:20:00","2020-09-03 08:25:00"
102,10,"2020-09-03 11:00:00","2020-09-03 11:05:00","2020-09-03 11:00:00","2020-09-03 11:05:00"
102,68,"2020-09-03 08:00:00","2020-09-03 08:05:00","2020-09-03 08:00:00","2020-09-03 08:05:00"
102,69,"2020-09-03 09:30:00","2020-09-03 09:35:00","2020-09-03 09:30:00","2020-09-03 09:35:00"
102,70,"2020-09-03 10:00:00","2020-09-03 10:05:00","2020-09-03 10:00:00","2020-09-03 10:05:00"
102,71,"2020-09-03 10:45:00","2020-09-03 10:50:00","2020-09-03 10:45:00","2020-09-03 10:50:00"
103,1,"2020-09-04 18:10:00","2020-09-04 18:15:00","2020-09-04 18:10:00","2020-09-04 18:15:00"
103,2,"2020-09-04 17:25:00","2020-09-04 17:30:00","2020-09-04 17:25:00","2020-09-04 17:30:00"
103,3,"2020-09-04 16:40:00","2020-09-04 16:45:00","2020-09-04 16:40:00","2020-09-04 16:45:00"
103,4,"2020-09-04 15:30:00","2020-09-04 15:35:00","2020-09-04 15:30:00","2020-09-04 15:35:00"
103,6,"2020-09-04 14:50:00","2020-09-04 14:55:00","2020-09-04 14:50:00","2020-09-04 14:55:00"
103,10,"2020-09-04 12:00:00","2020-09-04 12:05:00","2020-09-04 12:00:00","2020-09-04 12:05:00"
103,68,"2020-09-04 15:10:00","2020-09-04 15:15:00","2020-09-04 15:10:00","2020-09-04 15:15:00"
103,69,"2020-09-04 13:40:00","2020-09-04 13:45:00","2020-09-04 13:40:00","2020-09-04 13:45:00"
103,70,"2020-09-04 13:10:00","2020-09-04 13:15:00","2020-09-04 13:10:00","2020-09-04 13:15:00"
103,71,"2020-09-04 12:25:00","2020-09-04 12:30:00","2020-09-04 12:25:00","2020-09-04 12:30:00"
104,1,"2020-09-04 05:00:00","2020-09-04 05:15:00","2020-09-04 05:00:00","2020-09-04 05:15:00"
104,2,"2020-09-04 05:45:00","2020-09-04 05:50:00","2020-09-04 05:45:00","2020-09-04 05:50:00"
104,3,"2020-09-04 06:30:00","2020-09-04 06:40:00","2020-09-04 06:30:00","2020-09-04 06:40:00"
104,4,"2020-09-04 07:40:00","2020-09-04 07:50:00","2020-09-04 07:40:00","2020-09-04 07:50:00"
104,6,"2020-09-04 08:20:00","2020-09-04 08:25:00","2020-09-04 08:20:00","2020-09-04 08:25:00"
104,10,"2020-09-04 11:00:00","2020-09-04 11:05:00","2020-09-04 11:00:00","2020-09-04 11:05:00"
104,68,"2020-09-04 08:00:00","2020-09-04 08:05:00","2020-09-04 08:00:00","2020-09-04 08:05:00"
104,69,"2020-09-04 09:30:00","2020-09-04 09:35:00","2020-09-04 09:30:00","2020-09-04 09:35:00"
104,70,"2020-09-04 10:00:00","2020-09-04 10:05:00","2020-09-04 10:00:00","2020-09-04 10:05:00"
104,71,"2020-09-04 10:45:00","2020-09-04 10:50:00","2020-09-04 10:45:00","2020-09-04 10:50:00"
105,1,"2020-09-05 18:10:00","2020-09-05 18:15:00","2020-09-05 18:10:00","2020-09-05 18:15:00"
105,2,"2020-09-05 17:25:00","2020-09-05 17:30:00","2020-09-05 17:25:00","2020-09-05 17:30:00"
105,3,"2020-09-05 16:40:00","2020-09-05 16:45:00","2020-09-05 16:40:00","2020-09-05 16:45:00"
105,4,"2020-09-05 15:30:00","2020-09-05 15:35:00","2020-09-05 15:30:00","2020-09-05 15:35:00"
105,6,"2020-09-05 14:50:00","2020-09-05 14:55:00","2020-09-05 14:50:00","2020-09-05 14:55:00"
105,10,"2020-09-05 12:00:00","2020-09-05 12:05:00","2020-09-05 12:00:00","2020-09-05 12:05:00"
105,68,"2020-09-05 15:10:00","2020-09-05 15:15:00","2020-09-05 15:10:00","2020-09-05 15:15:00"
105,69,"2020-09-05 13:40:00","2020-09-05 13:45:00","2020-09-05 13:40:00","2020-09-05 13:45:00"
105,70,"2020-09-05 13:10:00","2020-09-05 13:15:00","2020-09-05 13:10:00","2020-09-05 13:15:00"
105,71,"2020-09-05 12:25:00","2020-09-05 12:30:00","2020-09-05 12:25:00","2020-09-05 12:30:00"
106,1,"2020-09-05 05:00:00","2020-09-05 05:15:00","2020-09-05 05:00:00","2020-09-05 05:15:00"
106,2,"2020-09-05 05:45:00","2020-09-05 05:50:00","2020-09-05 05:45:00","2020-09-05 05:50:00"
106,3,"2020-09-05 06:30:00","2020-09-05 06:40:00","2020-09-05 06:30:00","2020-09-05 06:40:00"
106,4,"2020-09-05 07:40:00","2020-09-05 07:50:00","2020-09-05 07:40:00","2020-09-05 07:50:00"
106,6,"2020-09-05 08:20:00","2020-09-05 08:25:00","2020-09-05 08:20:00","2020-09-05 08:25:00"
106,10,"2020-09-05 11:00:00","2020-09-05 11:05:00","2020-09-05 11:00:00","2020-09-05 11:05:00"
106,68,"2020-09-05 08:00:00","2020-09-05 08:05:00","2020-09-05 08:00:00","2020-09-05 08:05:00"
106,69,"2020-09-05 09:30:00","2020-09-05 09:35:00","2020-09-05 09:30:00","2020-09-05 09:35:00"
106,70,"2020-09-05 10:00:00","2020-09-05 10:05:00","2020-09-05 10:00:00","2020-09-05 10:05:00"
106,71,"2020-09-05 10:45:00","2020-09-05 10:50:00","2020-09-05 10:45:00","2020-09-05 10:50:00"
107,1,"2020-09-06 18:10:00","2020-09-06 18:15:00","2020-09-06 18:10:00","2020-09-06 18:15:00"
107,2,"2020-09-06 17:25:00","2020-09-06 17:30:00","2020-09-06 17:25:00","2020-09-06 17:30:00"
107,3,"2020-09-06 16:40:00","2020-09-06 16:45:00","2020-09-06 16:40:00","2020-09-06 16:45:00"
107,4,"2020-09-06 15:30:00","2020-09-06 15:35:00","2020-09-06 15:30:00","2020-09-06 15:35:00"
107,6,"2020-09-06 14:50:00","2020-09-06 14:55:00","2020-09-06 14:50:00","2020-09-06 14:55:00"
107,10,"2020-09-06 12:00:00","2020-09-06 12:05:00","2020-09-06 12:00:00","2020-09-06 12:05:00"
107,68,"2020-09-06 15:10:00","2020-09-06 15:15:00","2020-09-06 15:10:00","2020-09-06 15:15:00"
107,69,"2020-09-06 13:40:00","2020-09-06 13:45:00","2020-09-06 13:40:00","2020-09-06 13:45:00"
107,70,"2020-09-06 13:10:00","2020-09-06 13:15:00","2020-09-06 13:10:00","2020-09-06 13:15:00"
107,71,"2020-09-06 12:25:00","2020-09-06 12:30:00","2020-09-06 12:25:00","2020-09-06 12:30:00"
108,1,"2020-09-06 05:00:00","2020-09-06 05:15:00","2020-09-06 05:00:00","2020-09-06 05:15:00"
108,2,"2020-09-06 05:45:00","2020-09-06 05:50:00","2020-09-06 05:45:00","2020-09-06 05:50:00"
108,3,"2020-09-06 06:30:00","2020-09-06 06:40:00","2020-09-06 06:30:00","2020-09-06 06:40:00"
108,4,"2020-09-06 07:40:00","2020-09-06 07:50:00","2020-09-06 07:40:00","2020-09-06 07:50:00"
108,6,"2020-09-06 08:20:00","2020-09-06 08:25:00","2020-09-06 08:20:00","2020-09-06 08:25:00"
108,10,"2020-09-06 11:00:00","2020-09-06 11:05:00","2020-09-06 11:00:00","2020-09-06 11:05:00"
108,68,"2020-09-06 08:00:00","2020-09-06 08:05:00","2020-09-06 08:00:00","2020-09-06 08:05:00"
108,69,"2020-09-06 09:30:00","2020-09-06 09:35:00","2020-09-06 09:30:00","2020-09-06 09:35:00"
108,70,"2020-09-06 10:00:00","2020-09-06 10:05:00","2020-09-06 10:00:00","2020-09-06 10:05:00"
108,71,"2020-09-06 10:45:00","2020-09-06 10:50:00","2020-09-06 10:45:00","2020-09-06 10:50:00"
109,1,"2020-09-07 18:10:00","2020-09-07 18:15:00","2020-09-07 18:10:00","2020-09-07 18:15:00"
109,2,"2020-09-07 17:25:00","2020-09-07 17:30:00","2020-09-07 17:25:00","2020-09-07 17:30:00"
109,3,"2020-09-07 16:40:00","2020-09-07 16:45:00","2020-09-07 16:40:00","2020-09-07 16:45:00"
109,4,"2020-09-07 15:30:00","2020-09-07 15:35:00","2020-09-07 15:30:00","2020-09-07 15:35:00"
109,6,"2020-09-07 14:50:00","2020-09-07 14:55:00","2020-09-07 14:50:00","2020-09-07 14:55:00"
109,10,"2020-09-07 12:00:00","2020-09-07 12:05:00","2020-09-07 12:00:00","2020-09-07 12:05:00"
109,68,"2020-09-07 15:10:00","2020-09-07 15:15:00","2020-09-07 15:10:00","2020-09-07 15:15:00"
109,69,"2020-09-07 13:40:00","2020-09-07 13:45:00","2020-09-07 13:40:00","2020-09-07 13:45:00"
109,70,"2020-09-07 13:10:00","2020-09-07 13:15:00","2020-09-07 13:10:00","2020-09-07 13:15:00"
109,71,"2020-09-07 12:25:00","2020-09-07 12:30:00","2020-09-07 12:25:00","2020-09-07 12:30:00"
110,1,"2020-09-07 05:00:00","2020-09-07 05:15:00","2020-09-07 05:00:00","2020-09-07 05:15:00"
110,2,"2020-09-07 05:45:00","2020-09-07 05:50:00","2020-09-07 05:45:00","2020-09-07 05:50:00"
110,3,"2020-09-07 06:30:00","2020-09-07 06:40:00","2020-09-07 06:30:00","2020-09-07 06:40:00"
110,4,"2020-09-07 07:40:00","2020-09-07 07:50:00","2020-09-07 07:40:00","2020-09-07 07:50:00"
110,6,"2020-09-07 08:20:00","2020-09-07 08:25:00","2020-09-07 08:20:00","2020-09-07 08:25:00"
110,10,"2020-09-07 11:00:00","2020-09-07 11:05:00","2020-09-07 11:00:00","2020-09-07 11:05:00"
110,68,"2020-09-07 08:00:00","2020-09-07 08:05:00","2020-09-07 08:00:00","2020-09-07 08:05:00"
110,69,"2020-09-07 09:30:00","2020-09-07 09:35:00","2020-09-07 09:30:00","2020-09-07 09:35:00"
110,70,"2020-09-07 10:00:00","2020-09-07 10:05:00","2020-09-07 10:00:00","2020-09-07 10:05:00"
110,71,"2020-09-07 10:45:00","2020-09-07 10:50:00","2020-09-07 10:45:00","2020-09-07 10:50:00"
111,1,"2020-10-06 18:10:00","2020-10-06 18:15:00","2020-10-06 18:10:00","2020-10-06 18:15:00"
111,2,"2020-10-06 17:25:00","2020-10-06 17:30:00","2020-10-06 17:25:00","2020-10-06 17:30:00"
111,3,"2020-10-06 16:40:00","2020-10-06 16:45:00","2020-10-06 16:40:00","2020-10-06 16:45:00"
111,4,"2020-10-06 15:30:00","2020-10-06 15:35:00","2020-10-06 15:30:00","2020-10-06 15:35:00"
111,6,"2020-10-06 14:50:00","2020-10-06 14:55:00","2020-10-06 14:50:00","2020-10-06 14:55:00"
111,10,"2020-10-06 12:00:00","2020-10-06 12:05:00","2020-10-06 12:00:00","2020-10-06 12:05:00"
111,68,"2020-10-06 15:10:00","2020-10-06 15:15:00","2020-10-06 15:10:00","2020-10-06 15:15:00"
111,69,"2020-10-06 13:40:00","2020-10-06 13:45:00","2020-10-06 13:40:00","2020-10-06 13:45:00"
111,70,"2020-10-06 13:10:00","2020-10-06 13:15:00","2020-10-06 13:10:00","2020-10-06 13:15:00"
111,71,"2020-10-06 12:25:00","2020-10-06 12:30:00","2020-10-06 12:25:00","2020-10-06 12:30:00"
112,1,"2020-10-06 05:00:00","2020-10-06 05:15:00","2020-10-06 05:00:00","2020-10-06 05:15:00"
112,2,"2020-10-06 05:45:00","2020-10-06 05:50:00","2020-10-06 05:45:00","2020-10-06 05:50:00"
112,3,"2020-10-06 06:30:00","2020-10-06 06:40:00","2020-10-06 06:30:00","2020-10-06 06:40:00"
112,4,"2020-10-06 07:40:00","2020-10-06 07:50:00","2020-10-06 07:40:00","2020-10-06 07:50:00"
112,6,"2020-10-06 08:20:00","2020-10-06 08:25:00","2020-10-06 08:20:00","2020-10-06 08:25:00"
112,10,"2020-10-06 11:00:00","2020-10-06 11:05:00","2020-10-06 11:00:00","2020-10-06 11:05:00"
112,68,"2020-10-06 08:00:00","2020-10-06 08:05:00","2020-10-06 08:00:00","2020-10-06 08:05:00"
112,69,"2020-10-06 09:30:00","2020-10-06 09:35:00","2020-10-06 09:30:00","2020-10-06 09:35:00"
112,70,"2020-10-06 10:00:00","2020-10-06 10:05:00","2020-10-06 10:00:00","2020-10-06 10:05:00"
112,71,"2020-10-06 10:45:00","2020-10-06 10:50:00","2020-10-06 10:45:00","2020-10-06 10:50:00"
113,1,"2020-10-07 18:10:00","2020-10-07 18:15:00","2020-10-07 18:10:00","2020-10-07 18:15:00"
113,2,"2020-10-07 17:25:00","2020-10-07 17:30:00","2020-10-07 17:25:00","2020-10-07 17:30:00"
113,3,"2020-10-07 16:40:00","2020-10-07 16:45:00","2020-10-07 16:40:00","2020-10-07 16:45:00"
113,4,"2020-10-07 15:30:00","2020-10-07 15:35:00","2020-10-07 15:30:00","2020-10-07 15:35:00"
113,6,"2020-10-07 14:50:00","2020-10-07 14:55:00","2020-10-07 14:50:00","2020-10-07 14:55:00"
113,10,"2020-10-07 12:00:00","2020-10-07 12:05:00","2020-10-07 12:00:00","2020-10-07 12:05:00"
113,68,"2020-10-07 15:10:00","2020-10-07 15:15:00","2020-10-07 15:10:00","2020-10-07 15:15:00"
113,69,"2020-10-07 13:40:00","2020-10-07 13:45:00","2020-10-07 13:40:00","2020-10-07 13:45:00"
113,70,"2020-10-07 13:10:00","2020-10-07 13:15:00","2020-10-07 13:10:00","2020-10-07 13:15:00"
113,71,"2020-10-07 12:25:00","2020-10-07 12:30:00","2020-10-07 12:25:00","2020-10-07 12:30:00"
114,1,"2020-10-07 05:00:00","2020-10-07 05:15:00","2020-10-07 05:00:00","2020-10-07 05:15:00"
114,2,"2020-10-07 05:45:00","2020-10-07 05:50:00","2020-10-07 05:45:00","2020-10-07 05:50:00"
114,3,"2020-10-07 06:30:00","2020-10-07 06:40:00","2020-10-07 06:30:00","2020-10-07 06:40:00"
114,4,"2020-10-07 07:40:00","2020-10-07 07:50:00","2020-10-07 07:40:00","2020-10-07 07:50:00"
114,6,"2020-10-07 08:20:00","2020-10-07 08:25:00","2020-10-07 08:20:00","2020-10-07 08:25:00"
114,10,"2020-10-07 11:00:00","2020-10-07 11:05:00","2020-10-07 11:00:00","2020-10-07 11:05:00"
114,68,"2020-10-07 08:00:00","2020-10-07 08:05:00","2020-10-07 08:00:00","2020-10-07 08:05:00"
114,69,"2020-10-07 09:30:00","2020-10-07 09:35:00","2020-10-07 09:30:00","2020-10-07 09:35:00"
114,70,"2020-10-07 10:00:00","2020-10-07 10:05:00","2020-10-07 10:00:00","2020-10-07 10:05:00"
114,71,"2020-10-07 10:45:00","2020-10-07 10:50:00","2020-10-07 10:45:00","2020-10-07 10:50:00"
115,1,"2020-10-08 18:10:00","2020-10-08 18:15:00","2020-10-08 18:10:00","2020-10-08 18:15:00"
115,2,"2020-10-08 17:25:00","2020-10-08 17:30:00","2020-10-08 17:25:00","2020-10-08 17:30:00"
115,3,"2020-10-08 16:40:00","2020-10-08 16:45:00","2020-10-08 16:40:00","2020-10-08 16:45:00"
115,4,"2020-10-08 15:30:00","2020-10-08 15:35:00","2020-10-08 15:30:00","2020-10-08 15:35:00"
115,6,"2020-10-08 14:50:00","2020-10-08 14:55:00","2020-10-08 14:50:00","2020-10-08 14:55:00"
115,10,"2020-10-08 12:00:00","2020-10-08 12:05:00","2020-10-08 12:00:00","2020-10-08 12:05:00"
115,68,"2020-10-08 15:10:00","2020-10-08 15:15:00","2020-10-08 15:10:00","2020-10-08 15:15:00"
115,69,"2020-10-08 13:40:00","2020-10-08 13:45:00","2020-10-08 13:40:00","2020-10-08 13:45:00"
115,70,"2020-10-08 13:10:00","2020-10-08 13:15:00","2020-10-08 13:10:00","2020-10-08 13:15:00"
115,71,"2020-10-08 12:25:00","2020-10-08 12:30:00","2020-10-08 12:25:00","2020-10-08 12:30:00"
116,1,"2020-10-08 05:00:00","2020-10-08 05:15:00","2020-10-08 05:00:00","2020-10-08 05:15:00"
116,2,"2020-10-08 05:45:00","2020-10-08 05:50:00","2020-10-08 05:45:00","2020-10-08 05:50:00"
116,3,"2020-10-08 06:30:00","2020-10-08 06:40:00","2020-10-08 06:30:00","2020-10-08 06:40:00"
116,4,"2020-10-08 07:40:00","2020-10-08 07:50:00","2020-10-08 07:40:00","2020-10-08 07:50:00"
116,6,"2020-10-08 08:20:00","2020-10-08 08:25:00","2020-10-08 08:20:00","2020-10-08 08:25:00"
116,10,"2020-10-08 11:00:00","2020-10-08 11:05:00","2020-10-08 11:00:00","2020-10-08 11:05:00"
116,68,"2020-10-08 08:00:00","2020-10-08 08:05:00","2020-10-08 08:00:00","2020-10-08 08:05:00"
116,69,"2020-10-08 09:30:00","2020-10-08 09:35:00","2020-10-08 09:30:00","2020-10-08 09:35:00"
116,70,"2020-10-08 10:00:00","2020-10-08 10:05:00","2020-10-08 10:00:00","2020-10-08 10:05:00"
116,71,"2020-10-08 10:45:00","2020-10-08 10:50:00","2020-10-08 10:45:00","2020-10-08 10:50:00"
117,1,"2020-10-09 18:10:00","2020-10-09 18:15:00","2020-10-09 18:10:00","2020-10-09 18:15:00"
117,2,"2020-10-09 17:25:00","2020-10-09 17:30:00","2020-10-09 17:25:00","2020-10-09 17:30:00"
117,3,"2020-10-09 16:40:00","2020-10-09 16:45:00","2020-10-09 16:40:00","2020-10-09 16:45:00"
117,4,"2020-10-09 15:30:00","2020-10-09 15:35:00","2020-10-09 15:30:00","2020-10-09 15:35:00"
117,6,"2020-10-09 14:50:00","2020-10-09 14:55:00","2020-10-09 14:50:00","2020-10-09 14:55:00"
117,10,"2020-10-09 12:00:00","2020-10-09 12:05:00","2020-10-09 12:00:00","2020-10-09 12:05:00"
117,68,"2020-10-09 15:10:00","2020-10-09 15:15:00","2020-10-09 15:10:00","2020-10-09 15:15:00"
117,69,"2020-10-09 13:40:00","2020-10-09 13:45:00","2020-10-09 13:40:00","2020-10-09 13:45:00"
117,70,"2020-10-09 13:10:00","2020-10-09 13:15:00","2020-10-09 13:10:00","2020-10-09 13:15:00"
117,71,"2020-10-09 12:25:00","2020-10-09 12:30:00","2020-10-09 12:25:00","2020-10-09 12:30:00"
118,1,"2020-10-09 05:00:00","2020-10-09 05:15:00","2020-10-09 05:00:00","2020-10-09 05:15:00"
118,2,"2020-10-09 05:45:00","2020-10-09 05:50:00","2020-10-09 05:45:00","2020-10-09 05:50:00"
118,3,"2020-10-09 06:30:00","2020-10-09 06:40:00","2020-10-09 06:30:00","2020-10-09 06:40:00"
118,4,"2020-10-09 07:40:00","2020-10-09 07:50:00","2020-10-09 07:40:00","2020-10-09 07:50:00"
118,6,"2020-10-09 08:20:00","2020-10-09 08:25:00","2020-10-09 08:20:00","2020-10-09 08:25:00"
118,10,"2020-10-09 11:00:00","2020-10-09 11:05:00","2020-10-09 11:00:00","2020-10-09 11:05:00"
118,68,"2020-10-09 08:00:00","2020-10-09 08:05:00","2020-10-09 08:00:00","2020-10-09 08:05:00"
118,69,"2020-10-09 09:30:00","2020-10-09 09:35:00","2020-10-09 09:30:00","2020-10-09 09:35:00"
118,70,"2020-10-09 10:00:00","2020-10-09 10:05:00","2020-10-09 10:00:00","2020-10-09 10:05:00"
118,71,"2020-10-09 10:45:00","2020-10-09 10:50:00","2020-10-09 10:45:00","2020-10-09 10:50:00"
119,1,"2020-10-10 18:10:00","2020-10-10 18:15:00","2020-10-10 18:10:00","2020-10-10 18:15:00"
119,2,"2020-10-10 17:25:00","2020-10-10 17:30:00","2020-10-10 17:25:00","2020-10-10 17:30:00"
119,3,"2020-10-10 16:40:00","2020-10-10 16:45:00","2020-10-10 16:40:00","2020-10-10 16:45:00"
119,4,"2020-10-10 15:30:00","2020-10-10 15:35:00","2020-10-10 15:30:00","2020-10-10 15:35:00"
119,6,"2020-10-10 14:50:00","2020-10-10 14:55:00","2020-10-10 14:50:00","2020-10-10 14:55:00"
119,10,"2020-10-10 12:00:00","2020-10-10 12:05:00","2020-10-10 12:00:00","2020-10-10 12:05:00"
119,68,"2020-10-10 15:10:00","2020-10-10 15:15:00","2020-10-10 15:10:00","2020-10-10 15:15:00"
119,69,"2020-10-10 13:40:00","2020-10-10 13:45:00","2020-10-10 13:40:00","2020-10-10 13:45:00"
119,70,"2020-10-10 13:10:00","2020-10-10 13:15:00","2020-10-10 13:10:00","2020-10-10 13:15:00"
119,71,"2020-10-10 12:25:00","2020-10-10 12:30:00","2020-10-10 12:25:00","2020-10-10 12:30:00"
120,1,"2020-10-10 05:00:00","2020-10-10 05:15:00","2020-10-10 05:00:00","2020-10-10 05:15:00"
120,2,"2020-10-10 05:45:00","2020-10-10 05:50:00","2020-10-10 05:45:00","2020-10-10 05:50:00"
120,3,"2020-10-10 06:30:00","2020-10-10 06:40:00","2020-10-10 06:30:00","2020-10-10 06:40:00"
120,4,"2020-10-10 07:40:00","2020-10-10 07:50:00","2020-10-10 07:40:00","2020-10-10 07:50:00"
120,6,"2020-10-10 08:20:00","2020-10-10 08:25:00","2020-10-10 08:20:00","2020-10-10 08:25:00"
