"ticket_id","seat_id","board_id","alight_id","schedule_id","travel_agent","booking_date","passenger_id","gross_amount","confirmed"
17164,514,69,1,115,0,"2020-10-03",804,600,1
17165,515,6,1,115,0,"2020-10-05",2972,600,1
17166,516,10,68,115,12,"2020-08-30",2093,600,1
17167,517,71,6,115,0,"2020-10-01",1332,600,1
17168,518,71,1,115,0,"2020-10-06",689,600,1
17169,519,71,3,115,9,"2020-08-27",2153,600,1
17170,520,10,68,115,0,"2020-10-04",2880,600,1
17171,521,10,2,115,14,"2020-08-24",2591,600,1
17172,522,4,2,115,0,"2020-10-03",729,600,0
17173,523,4,1,115,0,"2020-10-03",637,600,0
17174,524,10,71,115,4,"2020-09-05",1504,600,1
17175,525,69,2,115,4,"2020-08-28",501,600,0
17176,526,71,1,115,0,"2020-10-06",1965,600,1
17177,527,6,1,115,9,"2020-09-04",3190,600,1
17178,528,10,4,115,5,"2020-09-07",2241,600,1
17179,529,69,4,115,0,"2020-10-01",416,600,1
17180,530,71,68,115,0,"2020-10-03",3494,600,1
17181,531,71,1,115,10,"2020-08-30",3027,600,1
17182,532,69,4,115,0,"2020-10-04",2788,600,1
17183,533,10,68,115,0,"2020-10-01",2500,600,1
17184,534,71,69,115,1,"2020-08-31",468,600,1
17185,535,68,2,115,14,"2020-09-04",1247,600,0
17186,536,71,69,115,18,"2020-08-27",912,600,1
17187,537,68,2,115,7,"2020-09-02",191,600,1
17188,538,68,1,115,0,"2020-10-04",2412,600,1
17189,539,69,68,115,14,"2020-08-20",1980,600,1
17190,540,71,1,115,0,"2020-10-02",3028,600,1
17191,541,71,1,115,20,"2020-08-28",2485,600,1
17192,542,10,1,115,0,"2020-10-01",2890,600,1
17193,543,69,3,115,17,"2020-08-22",1051,600,1
17194,544,6,1,115,0,"2020-10-05",3217,600,1
17195,545,10,68,115,0,"2020-10-04",2963,600,1
17196,546,71,6,115,15,"2020-08-23",3068,600,1
17197,547,6,1,115,0,"2020-10-01",504,600,1
17198,548,70,68,115,0,"2020-10-06",1865,600,1
17199,549,6,3,115,0,"2020-10-01",399,600,1
17200,550,71,3,115,15,"2020-09-04",1323,600,1
17201,551,68,1,115,0,"2020-10-01",806,600,1
17202,552,68,1,115,0,"2020-10-01",2080,600,1
17203,553,70,1,115,0,"2020-10-02",1589,600,1
17204,554,10,2,115,2,"2020-08-31",943,600,1
17205,555,71,1,115,14,"2020-09-07",3161,600,1
17206,556,10,2,115,16,"2020-08-30",2667,600,1
17207,557,4,2,115,0,"2020-10-06",3455,600,0
17208,558,4,1,115,0,"2020-10-03",35,600,1
17209,559,68,3,115,0,"2020-10-05",1644,600,1
17210,560,6,2,115,2,"2020-08-27",2477,600,0
17211,561,3,1,115,0,"2020-10-04",1367,600,1
17212,562,70,1,115,0,"2020-10-01",3481,600,1
17213,563,71,1,115,4,"2020-08-25",3342,600,1
17214,564,69,1,115,0,"2020-10-05",2160,600,1
17215,565,6,1,115,0,"2020-10-06",1423,600,1
17216,566,71,2,115,2,"2020-08-25",555,600,1
17217,567,10,1,115,0,"2020-10-04",3048,600,1
17218,568,70,4,115,0,"2020-10-01",2259,600,1
17219,569,10,2,115,0,"2020-10-03",1985,600,1
17220,570,68,3,115,0,"2020-10-04",2843,600,0
17221,571,70,1,115,16,"2020-09-07",1532,600,0
17222,572,3,1,115,0,"2020-10-04",743,600,1
17223,573,10,4,115,2,"2020-08-25",574,600,1
17224,574,10,4,115,0,"2020-10-03",889,600,1
17225,575,6,3,115,0,"2020-10-06",788,600,0
17226,576,71,4,115,19,"2020-08-24",2406,600,0
17227,577,70,4,115,0,"2020-10-02",773,600,1
17228,578,71,6,115,0,"2020-10-01",2938,600,0
17229,579,68,3,115,3,"2020-09-01",632,600,1
17230,580,10,4,115,2,"2020-08-26",151,600,1
17231,581,10,6,115,0,"2020-10-04",1347,600,1
17232,582,69,4,115,0,"2020-10-02",2661,600,1
17233,583,71,3,115,0,"2020-10-02",75,600,1
17234,584,70,68,115,0,"2020-10-01",3451,600,1
17235,585,69,2,115,0,"2020-10-05",2072,600,1
17236,586,69,4,115,0,"2020-10-06",1891,600,1
17237,587,4,2,115,0,"2020-10-01",3332,600,1
17238,588,6,1,115,0,"2020-10-05",412,600,1
17239,589,70,3,115,16,"2020-09-08",2691,600,1
17240,590,6,1,115,0,"2020-10-04",2803,600,1
17241,591,71,3,115,0,"2020-10-01",1038,600,1
17242,592,70,1,115,0,"2020-10-02",150,600,1
17243,593,10,3,115,0,"2020-10-05",2589,600,1
17244,594,10,2,115,16,"2020-08-22",609,600,0
17245,595,6,1,115,17,"2020-08-30",61,600,0
17246,596,10,71,115,0,"2020-10-05",1501,600,1
17247,597,71,1,115,0,"2020-10-05",3097,600,1
17248,598,10,1,115,0,"2020-10-06",3254,600,1
17249,599,10,2,115,17,"2020-08-29",2349,600,1
17250,600,71,1,115,0,"2020-10-03",2886,600,1
17251,451,1,4,116,0,"2020-10-03",851,600,0
17252,452,4,70,116,6,"2020-08-28",1094,600,1
17253,453,1,4,116,0,"2020-10-05",401,600,1
17254,454,2,70,116,16,"2020-08-28",3485,600,0
17255,455,6,71,116,0,"2020-10-02",3475,600,1
17256,456,1,4,116,0,"2020-10-02",2720,600,1
17257,457,69,10,116,6,"2020-08-31",1585,600,0
17258,458,1,6,116,0,"2020-10-02",2893,600,1
17259,459,1,3,116,0,"2020-10-02",2974,600,1
17260,460,4,71,116,0,"2020-10-05",625,600,1
17261,461,2,71,116,12,"2020-08-21",334,600,0
17262,462,3,6,116,0,"2020-10-05",1140,600,0
17263,463,1,4,116,0,"2020-10-04",739,600,1
17264,464,68,69,116,0,"2020-10-03",352,600,0
17265,465,68,70,116,18,"2020-08-19",3223,600,1
17266,466,1,10,116,0,"2020-10-03",1824,600,1
17267,467,3,71,116,1,"2020-08-29",2403,600,1
17268,468,69,71,116,0,"2020-10-05",931,600,1
17269,469,1,69,116,20,"2020-09-02",405,600,1
17270,470,1,71,116,2,"2020-09-04",1361,600,1
17271,471,1,10,116,0,"2020-10-05",3080,600,0
17272,472,69,70,116,0,"2020-10-01",2814,600,1
17273,473,2,71,116,11,"2020-09-07",1355,600,1
17274,474,3,10,116,0,"2020-10-03",464,600,1
17275,475,3,6,116,0,"2020-10-01",3170,600,0
17276,476,1,10,116,7,"2020-09-03",1435,600,1
17277,477,2,10,116,0,"2020-10-02",690,600,1
17278,478,1,6,116,0,"2020-10-03",1684,600,1
17279,479,4,70,116,3,"2020-08-20",312,600,1
17280,480,1,4,116,7,"2020-08-29",1172,600,1
17281,481,2,68,116,0,"2020-10-01",2836,600,1
17282,482,2,71,116,5,"2020-08-30",2980,600,1
17283,483,2,10,116,0,"2020-10-02",1618,600,1
17284,484,1,69,116,0,"2020-10-05",3079,600,1
17285,485,69,70,116,0,"2020-10-01",1587,600,1
17286,486,3,10,116,0,"2020-10-03",1414,600,1
17287,487,1,3,116,20,"2020-08-22",137,600,1
17288,488,1,3,116,0,"2020-10-06",364,600,0
17289,489,6,10,116,0,"2020-10-05",192,600,1
17290,490,70,10,116,0,"2020-10-06",994,600,1
17291,491,2,68,116,0,"2020-10-03",1373,600,1
17292,492,69,10,116,0,"2020-10-02",3015,600,0
17293,493,2,68,116,0,"2020-10-03",1961,600,1
17294,494,2,10,116,0,"2020-10-01",600,600,1
17295,495,2,69,116,0,"2020-10-01",1402,600,1
17296,496,1,70,116,0,"2020-10-03",2491,600,1
17297,497,1,6,116,0,"2020-10-01",950,600,1
17298,498,68,10,116,2,"2020-09-08",1932,600,0
17299,499,1,6,116,0,"2020-10-03",532,600,1
17300,500,3,10,116,0,"2020-10-06",2872,600,1
17301,501,68,71,116,0,"2020-10-05",1024,600,1
17302,502,4,70,116,0,"2020-10-02",2014,600,0
17303,503,2,68,116,0,"2020-10-01",197,600,1
17304,504,1,71,116,10,"2020-09-02",2928,600,1
17305,505,68,71,116,0,"2020-10-03",2677,600,1
17306,506,4,71,116,4,"2020-08-21",2182,600,1
17307,507,1,70,116,0,"2020-10-06",588,600,1
17308,508,3,10,116,0,"2020-10-04",498,600,1
17309,509,2,70,116,0,"2020-10-04",1454,600,1
17310,510,1,69,116,13,"2020-08-26",185,600,1
17311,511,3,71,116,12,"2020-08-22",1815,600,0
17312,512,1,10,116,15,"2020-09-05",1759,600,1
17313,513,2,70,116,0,"2020-10-06",1564,600,1
17314,514,3,71,116,0,"2020-10-02",194,600,1
17315,515,4,10,116,0,"2020-10-02",2576,600,1
17316,516,4,71,116,15,"2020-08-19",1223,600,1
17317,517,6,10,116,0,"2020-10-01",3185,600,1
17318,518,68,69,116,0,"2020-10-03",551,600,0
17319,519,1,71,116,0,"2020-10-05",1771,600,1
17320,520,1,4,116,0,"2020-10-06",3189,600,1
17321,521,1,10,116,0,"2020-10-04",472,600,1
17322,522,1,4,116,14,"2020-09-06",259,600,0
17323,523,69,10,116,9,"2020-08-24",1750,600,1
17324,524,2,71,116,0,"2020-10-05",3381,600,0
17325,525,3,71,116,5,"2020-08-20",2564,600,1
17326,526,2,70,116,0,"2020-10-02",1694,600,1
17327,527,1,70,116,9,"2020-08-29",2811,600,0
17328,528,70,71,116,0,"2020-10-02",877,600,1
17329,529,70,10,116,13,"2020-08-22",2189,600,1
17330,530,1,3,116,19,"2020-08-19",2545,600,1
17331,531,3,70,116,0,"2020-10-05",1212,600,0
17332,532,6,70,116,14,"2020-08-30",3032,600,1
17333,533,1,69,116,5,"2020-08-29",1360,600,0
17334,534,69,10,116,0,"2020-10-02",1193,600,1
17335,535,68,69,116,0,"2020-10-03",1946,600,1
17336,536,2,69,116,0,"2020-10-01",3060,600,1
17337,537,2,71,116,0,"2020-10-02",1757,600,1
17338,538,69,71,116,15,"2020-08-29",1949,600,1
17339,539,1,10,116,4,"2020-09-07",1399,600,1
17340,540,3,71,116,18,"2020-09-07",2149,600,0
17341,541,1,10,116,0,"2020-10-01",2757,600,1
17342,542,2,6,116,17,"2020-08-26",3493,600,0
17343,543,1,69,116,0,"2020-10-01",3285,600,0
17344,544,69,10,116,0,"2020-10-05",2507,600,0
17345,545,2,10,116,0,"2020-10-06",2290,600,1
17346,546,68,10,116,15,"2020-09-01",2717,600,1
17347,547,6,10,116,0,"2020-10-01",1164,600,1
17348,548,3,71,116,0,"2020-10-04",2384,600,1
17349,549,68,10,116,12,"2020-08-28",1743,600,1
17350,550,1,10,116,0,"2020-10-06",2952,600,1
17351,551,3,70,116,5,"2020-09-04",446,600,1
17352,552,1,3,116,1,"2020-09-08",856,600,1
17353,553,3,6,116,0,"2020-10-02",1955,600,1
17354,554,4,6,116,0,"2020-10-06",3492,600,1
17355,555,3,10,116,16,"2020-08-21",858,600,1
17356,556,1,70,116,9,"2020-08-20",1205,600,0
17357,557,68,10,116,0,"2020-10-04",2367,600,1
17358,558,1,10,116,7,"2020-09-05",1746,600,0
17359,559,3,71,116,2,"2020-08-28",2020,600,1
17360,560,69,10,116,14,"2020-08-19",2949,600,1
17361,561,1,68,116,0,"2020-10-04",839,600,1
17362,562,1,70,116,15,"2020-08-30",638,600,0
17363,563,3,10,116,0,"2020-10-05",3215,600,1
17364,564,1,6,116,0,"2020-10-05",2920,600,1
17365,565,6,71,116,0,"2020-10-05",268,600,1
17366,566,1,71,116,12,"2020-08-19",951,600,1
17367,567,3,10,116,0,"2020-10-06",841,600,0
17368,568,68,10,116,19,"2020-08-27",1476,600,1
17369,569,1,69,116,12,"2020-09-01",260,600,1
17370,570,2,3,116,0,"2020-10-06",1158,600,1
17371,571,3,10,116,10,"2020-08-23",2157,600,1
17372,572,1,70,116,14,"2020-08-20",1577,600,1
17373,573,69,10,116,13,"2020-09-05",2131,600,1
17374,574,2,69,116,0,"2020-10-03",270,600,1
17375,575,1,70,116,0,"2020-10-01",2410,600,1
17376,576,2,10,116,0,"2020-10-05",2799,600,0
17377,577,2,4,116,0,"2020-10-06",1333,600,0
17378,578,69,10,116,0,"2020-10-04",3123,600,1
17379,579,6,10,116,0,"2020-10-06",2398,600,1
17380,580,1,69,116,0,"2020-10-04",1288,600,1
17381,581,70,10,116,0,"2020-10-03",1444,600,1
17382,582,6,10,116,5,"2020-08-31",1067,600,1
17383,583,2,69,116,15,"2020-08-23",919,600,0
17384,584,70,71,116,1,"2020-09-04",651,600,1
17385,585,1,71,116,6,"2020-08-21",2759,600,1
17386,586,68,10,116,2,"2020-09-07",341,600,1
17387,587,2,68,116,0,"2020-10-01",453,600,0
17388,588,69,10,116,7,"2020-09-03",2637,600,0
17389,589,1,4,116,0,"2020-10-02",2228,600,1
17390,590,1,71,116,0,"2020-10-01",1298,600,1
17391,591,1,69,116,0,"2020-10-03",1978,600,1
17392,592,1,4,116,0,"2020-10-06",2602,600,0
17393,593,2,10,116,0,"2020-10-06",770,600,0
17394,594,1,69,116,0,"2020-10-06",1963,600,1
17395,595,3,10,116,0,"2020-10-01",2740,600,1
17396,596,2,6,116,17,"2020-08-19",1767,600,1
17397,597,2,71,116,0,"2020-10-06",3069,600,1
17398,598,1,2,116,12,"2020-09-02",2115,600,1
17399,599,68,71,116,0,"2020-10-04",3307,600,1
17400,600,70,10,116,17,"2020-08-30",3001,600,1
17401,451,71,68,117,0,"2020-10-05",1137,600,1
17402,452,10,6,117,0,"2020-10-05",490,600,1
17403,453,10,4,117,0,"2020-10-05",737,600,1
17404,454,69,1,117,0,"2020-10-07",3391,600,1
17405,455,69,2,117,0,"2020-10-06",2603,600,1
17406,456,10,1,117,14,"2020-09-07",3355,600,1
17407,457,10,69,117,0,"2020-10-07",2857,600,0
17408,458,70,68,117,0,"2020-10-06",1483,600,1
17409,459,10,3,117,16,"2020-08-29",1167,600,1
17410,460,70,4,117,0,"2020-10-06",552,600,1
17411,461,70,1,117,0,"2020-10-05",2100,600,0
17412,462,3,1,117,0,"2020-10-03",717,600,0
17413,463,10,1,117,16,"2020-09-03",2037,600,1
17414,464,70,2,117,18,"2020-08-20",148,600,1
17415,465,70,3,117,18,"2020-08-21",809,600,1
17416,466,10,2,117,9,"2020-08-25",207,600,1
17417,467,69,4,117,0,"2020-10-04",707,600,1
17418,468,70,2,117,0,"2020-10-06",139,600,1
17419,469,10,1,117,0,"2020-10-02",1229,600,1
17420,470,70,1,117,0,"2020-10-06",310,600,1
17421,471,69,3,117,0,"2020-10-04",1652,600,1
17422,472,71,6,117,4,"2020-08-25",460,600,1
17423,473,70,3,117,12,"2020-09-05",54,600,1
17424,474,10,4,117,0,"2020-10-05",1796,600,1
17425,475,10,1,117,18,"2020-09-08",419,600,1
17426,476,71,2,117,0,"2020-10-06",2214,600,1
17427,477,71,3,117,0,"2020-10-03",3330,600,1
17428,478,70,1,117,0,"2020-10-07",2364,600,1
17429,479,70,3,117,0,"2020-10-07",1864,600,1
17430,480,10,4,117,14,"2020-09-01",2544,600,0
17431,481,71,2,117,2,"2020-08-22",2110,600,0
17432,482,69,6,117,11,"2020-08-25",1738,600,1
17433,483,6,3,117,0,"2020-10-07",796,600,1
17434,484,71,4,117,7,"2020-09-01",2692,600,1
17435,485,10,2,117,5,"2020-09-07",832,600,0
17436,486,70,1,117,0,"2020-10-02",2764,600,0
17437,487,10,4,117,15,"2020-08-21",1600,600,1
17438,488,70,4,117,0,"2020-10-04",1396,600,0
17439,489,10,1,117,1,"2020-09-09",807,600,1
17440,490,69,1,117,2,"2020-09-06",948,600,0
17441,491,70,1,117,0,"2020-10-02",1266,600,1
17442,492,10,1,117,0,"2020-10-02",3178,600,0
17443,493,70,1,117,0,"2020-10-02",2096,600,1
17444,494,70,3,117,0,"2020-10-02",880,600,1
17445,495,71,3,117,0,"2020-10-07",1182,600,1
17446,496,10,71,117,0,"2020-10-07",885,600,1
17447,497,10,3,117,13,"2020-09-02",3402,600,1
17448,498,71,1,117,0,"2020-10-04",2698,600,0
17449,499,69,68,117,0,"2020-10-06",719,600,1
17450,500,68,1,117,0,"2020-10-07",2494,600,0
17451,501,10,2,117,0,"2020-10-07",106,600,1
17452,502,68,2,117,0,"2020-10-06",1041,600,1
17453,503,71,2,117,0,"2020-10-03",623,600,1
17454,504,69,4,117,2,"2020-08-20",1784,600,1
17455,505,69,3,117,0,"2020-10-05",2246,600,1
17456,506,71,1,117,0,"2020-10-03",3057,600,1
17457,507,70,2,117,0,"2020-10-04",875,600,1
17458,508,10,69,117,8,"2020-09-04",2164,600,1
17459,509,3,1,117,5,"2020-08-22",2377,600,1
17460,510,69,2,117,0,"2020-10-03",808,600,0
17461,511,70,1,117,15,"2020-09-02",613,600,1
17462,512,69,6,117,0,"2020-10-02",394,600,1
17463,513,10,1,117,0,"2020-10-02",289,600,1
17464,514,69,6,117,0,"2020-10-04",1287,600,1
17465,515,70,2,117,0,"2020-10-05",1540,600,1
17466,516,10,68,117,0,"2020-10-07",336,600,0
17467,517,68,1,117,6,"2020-09-09",46,600,1
17468,518,10,6,117,13,"2020-08-27",3423,600,1
17469,519,71,4,117,17,"2020-09-02",1981,600,1
17470,520,70,2,117,0,"2020-10-06",1792,600,1
17471,521,71,6,117,17,"2020-08-23",1945,600,1
17472,522,10,1,117,14,"2020-08-27",1761,600,1
17473,523,6,2,117,12,"2020-09-09",3328,600,0
17474,524,71,3,117,0,"2020-10-06",976,600,1
17475,525,69,1,117,0,"2020-10-04",3369,600,1
17476,526,69,2,117,2,"2020-08-29",2297,600,1
17477,527,69,1,117,12,"2020-08-23",1351,600,1
17478,528,70,2,117,7,"2020-09-01",1329,600,1
17479,529,10,1,117,9,"2020-08-25",1827,600,1
17480,530,71,2,117,13,"2020-09-09",649,600,1
17481,531,68,3,117,20,"2020-09-09",1302,600,1
17482,532,71,4,117,0,"2020-10-03",1845,600,1
17483,533,70,3,117,0,"2020-10-04",2642,600,1
17484,534,69,6,117,0,"2020-10-02",2197,600,0
17485,535,68,1,117,0,"2020-10-04",663,600,1
17486,536,10,6,117,0,"2020-10-06",864,600,1
17487,537,71,2,117,0,"2020-10-07",1760,600,1
17488,538,70,2,117,0,"2020-10-02",894,600,1
17489,539,10,2,117,9,"2020-08-21",759,600,1
17490,540,70,3,117,3,"2020-08-20",1515,600,1
17491,541,10,4,117,0,"2020-10-07",242,600,1
17492,542,10,3,117,0,"2020-10-06",3183,600,1
17493,543,6,4,117,8,"2020-08-28",1764,600,1
17494,544,70,1,117,17,"2020-08-20",2622,600,1
17495,545,6,2,117,16,"2020-08-23",1709,600,1
17496,546,4,1,117,0,"2020-10-05",852,600,1
17497,547,71,68,117,12,"2020-09-09",724,600,0
17498,548,69,1,117,0,"2020-10-02",1930,600,0
17499,549,10,3,117,0,"2020-10-05",3012,600,1
17500,550,69,1,117,10,"2020-08-20",2168,600,1
17501,551,10,1,117,0,"2020-10-02",1064,600,1
17502,552,4,1,117,5,"2020-08-24",1692,600,1
17503,553,70,1,117,20,"2020-08-22",2885,600,1
17504,554,4,3,117,13,"2020-08-22",768,600,1
17505,555,4,1,117,0,"2020-10-06",768,600,1
17506,556,70,3,117,0,"2020-10-03",1611,600,1
17507,557,69,1,117,0,"2020-10-06",105,600,1
17508,558,71,1,117,11,"2020-09-05",198,600,1
17509,559,70,6,117,2,"2020-08-24",1692,600,1
17510,560,4,1,117,0,"2020-10-07",945,600,1
17511,561,68,3,117,5,"2020-08-29",1919,600,0
17512,562,10,4,117,4,"2020-08-29",222,600,1
17513,563,10,1,117,10,"2020-08-26",2072,600,0
17514,564,69,3,117,12,"2020-09-09",3183,600,1
17515,565,69,2,117,0,"2020-10-05",503,600,1
17516,566,70,3,117,0,"2020-10-05",2911,600,1
17517,567,68,2,117,10,"2020-09-06",2847,600,0
17518,568,71,1,117,0,"2020-10-07",1506,600,1
17519,569,10,69,117,10,"2020-09-07",2601,600,1
17520,570,10,68,117,0,"2020-10-05",3189,600,1
17521,571,6,1,117,0,"2020-10-02",2709,600,1
17522,572,6,1,117,0,"2020-10-04",1243,600,0
17523,573,71,1,117,0,"2020-10-02",1095,600,1
17524,574,68,2,117,0,"2020-10-05",3145,600,1
17525,575,70,2,117,0,"2020-10-05",1220,600,1
17526,576,70,68,117,19,"2020-08-25",1566,600,1
17527,577,69,1,117,10,"2020-09-09",3045,600,1
17528,578,10,3,117,0,"2020-10-05",1968,600,1
17529,579,2,1,117,0,"2020-10-03",645,600,1
17530,580,71,68,117,0,"2020-10-06",2686,600,1
17531,581,10,1,117,0,"2020-10-02",2836,600,1
17532,582,10,69,117,8,"2020-08-28",1746,600,1
17533,583,10,1,117,18,"2020-09-09",1212,600,1
17534,584,10,4,117,0,"2020-10-06",2678,600,1
17535,585,10,70,117,20,"2020-09-04",304,600,0
17536,586,71,68,117,0,"2020-10-05",2602,600,0
17537,587,68,2,117,3,"2020-08-28",2462,600,1
17538,588,3,1,117,20,"2020-09-02",741,600,1
17539,589,71,2,117,0,"2020-10-02",762,600,1
17540,590,69,2,117,0,"2020-10-02",2815,600,1
17541,591,71,69,117,0,"2020-10-05",889,600,1
17542,592,10,2,117,12,"2020-08-20",2521,600,1
17543,593,2,1,117,0,"2020-10-05",3119,600,0
17544,594,10,3,117,0,"2020-10-07",1329,600,1
17545,595,69,4,117,0,"2020-10-02",2311,600,1
17546,596,6,4,117,0,"2020-10-07",1772,600,1
17547,597,68,4,117,18,"2020-09-09",3269,600,0
17548,598,69,2,117,16,"2020-09-07",3444,600,1
17549,599,71,68,117,11,"2020-08-21",517,600,1
17550,600,70,2,117,0,"2020-10-06",278,600,1
17551,451,4,69,118,4,"2020-09-02",1920,600,1
17552,452,2,3,118,0,"2020-10-07",657,600,1
17553,453,2,68,118,0,"2020-10-05",814,600,0
17554,454,69,10,118,0,"2020-10-03",2874,600,1
17555,455,3,10,118,5,"2020-09-09",49,600,1
17556,456,6,69,118,0,"2020-10-05",2067,600,1
17557,457,4,71,118,3,"2020-08-27",1961,600,1
17558,458,2,10,118,0,"2020-10-07",1510,600,0
17559,459,3,10,118,16,"2020-08-29",1571,600,0
17560,460,71,10,118,16,"2020-09-09",323,600,1
17561,461,69,10,118,0,"2020-10-07",1949,600,1
17562,462,1,4,118,0,"2020-10-05",620,600,1
17563,463,2,70,118,1,"2020-08-27",126,600,1
17564,464,68,10,118,0,"2020-10-04",2107,600,1
17565,465,1,71,118,18,"2020-08-25",1577,600,1
17566,466,6,71,118,0,"2020-10-03",2395,600,1
17567,467,6,10,118,0,"2020-10-05",2970,600,1
17568,468,1,6,118,6,"2020-08-28",2780,600,1
17569,469,1,3,118,8,"2020-09-07",441,600,1
17570,470,68,6,118,16,"2020-08-27",2162,600,1
17571,471,2,10,118,0,"2020-10-06",2555,600,1
17572,472,71,10,118,0,"2020-10-07",2628,600,1
17573,473,1,10,118,0,"2020-10-06",1880,600,0
17574,474,6,70,118,0,"2020-10-06",2635,600,1
17575,475,1,71,118,0,"2020-10-05",706,600,0
17576,476,1,69,118,0,"2020-10-02",1159,600,1
17577,477,2,70,118,0,"2020-10-05",1342,600,1
17578,478,69,71,118,0,"2020-10-06",261,600,1
17579,479,2,10,118,17,"2020-09-09",1352,600,1
17580,480,1,10,118,0,"2020-10-05",2637,600,1
17581,481,1,3,118,0,"2020-10-03",1959,600,0
17582,482,1,71,118,12,"2020-08-24",1087,600,1
17583,483,4,71,118,14,"2020-08-29",2491,600,1
17584,484,3,10,118,2,"2020-08-31",2725,600,1
17585,485,2,3,118,0,"2020-10-04",1621,600,1
17586,486,1,68,118,0,"2020-10-02",1174,600,1
17587,487,1,6,118,0,"2020-10-04",923,600,1
17588,488,3,10,118,19,"2020-08-27",2742,600,1
17589,489,4,6,118,0,"2020-10-03",2925,600,1
17590,490,6,10,118,4,"2020-08-23",2347,600,1
17591,491,1,68,118,0,"2020-10-07",2213,600,0
17592,492,1,69,118,0,"2020-10-04",2598,600,1
17593,493,1,70,118,11,"2020-09-07",2833,600,0
17594,494,68,10,118,0,"2020-10-06",415,600,1
17595,495,6,69,118,0,"2020-10-04",2260,600,0
17596,496,68,71,118,0,"2020-10-04",2564,600,1
17597,497,1,4,118,0,"2020-10-04",1649,600,1
17598,498,3,68,118,0,"2020-10-06",1244,600,1
17599,499,2,10,118,1,"2020-09-08",2867,600,0
17600,500,2,10,118,0,"2020-10-05",28,600,1
17601,501,70,71,118,7,"2020-08-21",206,600,1
17602,502,2,71,118,0,"2020-10-06",2700,600,1
17603,503,6,10,118,0,"2020-10-03",1732,600,1
17604,504,1,4,118,0,"2020-10-02",3127,600,0
17605,505,1,71,118,0,"2020-10-04",2641,600,1
17606,506,1,70,118,17,"2020-09-06",3256,600,1
17607,507,1,4,118,0,"2020-10-07",3425,600,1
17608,508,1,68,118,0,"2020-10-06",1762,600,1
17609,509,1,10,118,0,"2020-10-05",783,600,0
17610,510,3,71,118,13,"2020-09-08",2885,600,1
17611,511,1,4,118,0,"2020-10-02",1119,600,0
17612,512,4,10,118,0,"2020-10-03",460,600,1
17613,513,3,10,118,0,"2020-10-07",1890,600,0
17614,514,2,68,118,3,"2020-08-24",293,600,1
17615,515,3,69,118,1,"2020-08-28",2461,600,0
17616,516,1,71,118,14,"2020-09-02",565,600,0
17617,517,69,10,118,0,"2020-10-04",2721,600,1
17618,518,69,10,118,15,"2020-08-26",2958,600,1
17619,519,1,70,118,0,"2020-10-05",1470,600,1
17620,520,2,71,118,0,"2020-10-04",2472,600,1
17621,521,69,10,118,0,"2020-10-02",2842,600,1
17622,522,3,70,118,14,"2020-08-26",3467,600,1
17623,523,2,71,118,4,"2020-09-01",3175,600,1
17624,524,3,68,118,3,"2020-08-28",684,600,1
17625,525,2,10,118,0,"2020-10-04",92,600,1
17626,526,3,70,118,14,"2020-08-22",2007,600,1
17627,527,6,71,118,5,"2020-08-25",2975,600,0
17628,528,3,6,118,0,"2020-10-04",1743,600,1
17629,529,2,4,118,0,"2020-10-05",2834,600,0
17630,530,1,6,118,3,"2020-08-21",2785,600,1
17631,531,68,71,118,0,"2020-10-05",405,600,0
17632,532,4,70,118,0,"2020-10-02",1027,600,1
17633,533,1,10,118,0,"2020-10-07",3118,600,1
17634,534,69,71,118,0,"2020-10-06",3341,600,1
17635,535,2,10,118,0,"2020-10-07",2331,600,1
17636,536,68,71,118,0,"2020-10-05",407,600,1
17637,537,68,70,118,0,"2020-10-07",3215,600,1
17638,538,3,70,118,1,"2020-09-08",1233,600,1
17639,539,1,10,118,0,"2020-10-03",3162,600,1
17640,540,68,10,118,0,"2020-10-05",1535,600,1
17641,541,2,10,118,12,"2020-08-24",758,600,1
17642,542,6,10,118,13,"2020-08-21",1284,600,1
17643,543,1,10,118,3,"2020-08-27",385,600,1
17644,544,2,70,118,8,"2020-09-03",1824,600,1
17645,545,68,70,118,0,"2020-10-05",366,600,1
17646,546,3,71,118,0,"2020-10-06",3458,600,1
17647,547,1,6,118,17,"2020-08-29",73,600,1
17648,548,3,6,118,17,"2020-09-06",2279,600,1
17649,549,3,10,118,0,"2020-10-05",2510,600,1
17650,550,2,10,118,0,"2020-10-06",1680,600,0
17651,551,69,71,118,0,"2020-10-03",1988,600,0
17652,552,69,71,118,7,"2020-09-07",1589,600,1
17653,553,1,69,118,10,"2020-08-30",3209,600,1
17654,554,6,10,118,0,"2020-10-04",3034,600,1
17655,555,2,3,118,15,"2020-09-01",1498,600,1
17656,556,3,71,118,0,"2020-10-02",3358,600,0
17657,557,1,68,118,0,"2020-10-06",1537,600,1
17658,558,1,10,118,0,"2020-10-06",3264,600,1
17659,559,1,10,118,2,"2020-08-20",1967,600,0
17660,560,69,10,118,0,"2020-10-06",184,600,1
17661,561,1,71,118,0,"2020-10-07",2378,600,1
17662,562,1,6,118,0,"2020-10-07",1443,600,1
17663,563,3,71,118,20,"2020-09-04",2758,600,1
17664,564,1,6,118,0,"2020-10-05",1742,600,0
17665,565,3,69,118,0,"2020-10-03",39,600,0
17666,566,68,10,118,0,"2020-10-04",1114,600,1
